taxonRemarks,taxonID,scientificName,vernacularName,language
Lichens,floraislands.is/FLETTUR/phaeosci.html,Phaeophyscia sciastra,Flagamóra,is
Lichens,floraislands.is/FLETTUR/steregla.html,Stereocaulon glareosum,Flagbreyskja,is
Lichens,floraislands.is/FLETTUR/solorbis.html,Solorina bispora,Flaggrýta,is
Lichens,floraislands.is/FLETTUR/peltiaph.html,Peltigera aphthosa,Flannaskóf,is
Lichens,floraislands.is/FLETTUR/cladoimb.html,Cladonia imbricarica,Flatbikar,is
Lichens,floraislands.is/FLETTUR/placyfla.html,Placynthium flabellosum,Flatslyðra,is
Lichens,floraislands.is/FLETTUR/hypogphy.html,Hypogymnia physodes,Flatþemba,is
Lichens,floraislands.is/FLETTUR/trapepla.html,Trapelia placodioides,Flákagrotta,is
Lichens,floraislands.is/FLETTUR/bellesub.html,Bellemerea subsorediza,Fleiðruskræpa,is
Lichens,floraislands.is/FLETTUR/melansub.html,Melanelixia subaurifera,Fleiðurdumba,is
Lichens,floraislands.is/FLETTUR/amygdcon.html,Amygdalaria consentiens,Flekkugláma,is
Lichens,floraislands.is/FLETTUR/alectsar.html,Alectoria sarmentosasubsp. vexillifera,Flókakræða,is
Lichens,floraislands.is/FLETTUR/aspicaqu.html,Aspicilia aquatica,Flúðaskorpa,is
Lichens,floraislands.is/FLETTUR/cladosca.html,Cladonia scabriuscula,Flösukrókar,is
Lichens,floraislands.is/FLETTUR/lecioarc.html,Santessoniella arctophila,Freðsnepja,is
Lichens,floraislands.is/FLETTUR/xanthcan.html,Polycauliana candelaria,Fuglaglæða,is
Lichens,floraislands.is/FLETTUR/physcdub.html,Physcia dubia,Fuglagráma,is
Lichens,floraislands.is/FLETTUR/acarosma.html,Myriospora smaragdula,Fölkríma,is
Lichens,floraislands.is/FLETTUR/porpimel.html,Porpidia melinodes,Fölvakarta,is
Lichens,floraislands.is/FLETTUR/ochrogri.html,Ochrolechia grimmiae,Gamburskilma,is
Lichens,floraislands.is/FLETTUR/bryorpse.html,Bryoria implexa,Gálgaskegg,is
Lichens,floraislands.is/FLETTUR/pharhnim.html,Phaeorrhiza nimbosa,Geislagríma,is
Lichens,floraislands.is/FLETTUR/umbilpro.html,Umbilicaria proboscidea,Geitanafli,is
Lichens,floraislands.is/FLETTUR/peltipra.html,Peltigera praetextata,Giljaskóf,is
Lichens,floraislands.is/FLETTUR/diplogyp.html,Diploschistes gypsaceus,Gipsglompa,is
Lichens,floraislands.is/FLETTUR/lobarscr.html,Lobaria scrobiculata,Gígnæfra,is
Lichens,floraislands.is/FLETTUR/acaropel.html,Acarospora peliscypha,Glitkríma,is
Lichens,floraislands.is/FLETTUR/ionasarc.html,Hymenelia arctica,Glitrumara,is
Lichens,floraislands.is/FLETTUR/peltipol.html,Peltigera polydactyla,Glitskóf,is
Lichens,floraislands.is/FLETTUR/melansep.html,Melanohalea septentrionalis,Gljádumba,is
Lichens,floraislands.is/FLETTUR/vesteela.html,Vestergrenopsis elaeina,Gljúfraglypja,is
Lichens,floraislands.is/FLETTUR/protbrup.html,Protoblastenia rupestris,Glóðardumla,is
Lichens,floraislands.is/FLETTUR/solorcro.html,Solorina crocea,Glóðargrýta,is
Lichens,floraislands.is/FLETTUR/lecdauri.html,Lecidea auriculata,Glærusnurða,is
Lichens,floraislands.is/FLETTUR/cladovul.html,Cladonia vulcani,Goskrókar,is
Lichens,floraislands.is/FLETTUR/aspicalp.html,Lobothallia alphoplaca,Grábleðla,is
Lichens,floraislands.is/FLETTUR/sterealp.html,Stereocaulon alpinum,Grábreyskja,is
Lichens,floraislands.is/FLETTUR/pannahoo.html,Pannaria hookeri,Grábrydda,is
Lichens,floraislands.is/FLETTUR/fuscigot.html,Fuscidea gothoburgensis,Gráfleiðra,is
Lichens,floraislands.is/FLETTUR/cladiran.html,Cladonia rangiferina,Grákrókar,is
Lichens,floraislands.is/FLETTUR/micarinc.html,Micarea incrassata,Grákúpa,is
Lichens,floraislands.is/FLETTUR/buellchi.html,Buellia chionea,Grárandardoppa,is
Lichens,floraislands.is/FLETTUR/aspicine.html,Aspicilia cinerea,Gráskorpa,is
Lichens,floraislands.is/FLETTUR/lecdlact.html,Lecidea lapicidasubsp. pantherina eða Lecidea lactea,Grásnurða,is
Lichens,floraislands.is/FLETTUR/foramamb.html,Parmeliopsis ambigua,Grástika,is
Lichens,floraislands.is/FLETTUR/verruaet.html,Verrucaria aethiobola,Grásverta,is
Lichens,floraislands.is/FLETTUR/pertchio.html,Pertusaria chiodectonoides,Grávörtuskán,is
Lichens,floraislands.is/FLETTUR/cladopyx.html,Cladonia pyxidata,Grjónabikar,is
Lichens,floraislands.is/FLETTUR/protpbad.html,Protoparmelia badia,Grjótambra,is
Lichens,floraislands.is/FLETTUR/leclmeio.html,Lecidella meiococca,Grjótflíra,is
Lichens,floraislands.is/FLETTUR/verrumuc.html,Wahlenbergiella mucosa,Grænsverta,is
Lichens,floraislands.is/FLETTUR/lecnintr.html,Lecanora intricata,Græntarga,is
Lichens,floraislands.is/FLETTUR/cladounc.html,Cladonia uncialis,Gulkrókar,is
Lichens,floraislands.is/FLETTUR/cladolut.html,Cladonia luteoalba,Gullinlauf,is
Lichens,floraislands.is/FLETTUR/cetrapin.html,Vulpicida pinastri,Gullinvarp,is
Lichens,floraislands.is/FLETTUR/calflavi.html,Gyalolechia flavovirescens,Gullmerla,is
Lichens,floraislands.is/FLETTUR/foramamb.html,Parmeliopsis ambigua,Gulstika,is
Lichens,floraislands.is/FLETTUR/peltihym.html,Peltigera hymenina,Hagaskóf,is
Lichens,floraislands.is/FLETTUR/umbilapr.html,Umbilicaria aprina,Hamranafli,is
Lichens,floraislands.is/FLETTUR/bacidbag.html,Bacidia bagliettoana,Heiðamyrja,is
Lichens,floraislands.is/FLETTUR/xanthsor.html,Rusavskia sorediata,Hellisglæða,is
Lichens,floraislands.is/FLETTUR/mycobber.html,Mycobilimbia berengeriana,Hettuduðra,is
Lichens,floraislands.is/FLETTUR/peltimem.html,Peltigera membranacea,Himnuskóf,is
Lichens,floraislands.is/FLETTUR/physcads.html,Physcia adscendens,Hjálmgráma,is
Lichens,floraislands.is/FLETTUR/prothsph.html,Protothelenella sphinctrinoides,Hnappskjóða,is
Lichens,floraislands.is/FLETTUR/parmadis.html,Melanelia disjuncta,Hnúðdumba,is
Lichens,floraislands.is/FLETTUR/aspicmas.html,Aspicilia mashiginensis,Hnúðskorpa,is
Lichens,floraislands.is/FLETTUR/nephrexp.html,Nephroma expallidum,Holtahverfa,is
Lichens,floraislands.is/FLETTUR/peltilep.html,Peltigera lepidophora,Hosuskóf,is
Lichens,floraislands.is/FLETTUR/colleund.html,Lathagrium undulatumvar. granulosum,Hosuslembra,is
Lichens,floraislands.is/FLETTUR/steretom.html,Stereocaulon tomentosum,Hraufubreyskja,is
Lichens,floraislands.is/FLETTUR/amygdpan.html,Amygdalaria panaeola,Hraufugláma,is
Lichens,floraislands.is/FLETTUR/nephrpar.html,Nephroma parile,Hraufuhverfa,is
Lichens,floraislands.is/FLETTUR/arthrcit.html,Arthrorhaphis citrinella,Hraufuskjóma,is
Lichens,floraislands.is/FLETTUR/parmasul.html,Parmelia sulcata,Hraufuskóf,is
Lichens,floraislands.is/FLETTUR/pilopcer.html,Pilophorus cereolus,Hraufustubbar,is
Lichens,floraislands.is/FLETTUR/stereves.html,Stereocaulon vesuvianum,Hraunbreyskja,is
Lichens,floraislands.is/FLETTUR/rhizclav.html,Rhizocarpon lavatum,Hraunflikra,is
Lichens,floraislands.is/FLETTUR/diploscr.html,Diploschistes scruposus,Hraunglompa,is
Lichens,floraislands.is/FLETTUR/haemaven.html,Ophioparma ventosa,Hraunglyrna,is
Lichens,floraislands.is/FLETTUR/cladiarb.html,Cladonia arbuscula,Hreindýrakrókar,is
Lichens,floraislands.is/FLETTUR/cladosqu.html,Cladonia squamosa,Hreisturbikar,is
Lichens,floraislands.is/FLETTUR/cladobel.html,Cladonia bellidiflora,Hreisturbroddar,is
Lichens,floraislands.is/FLETTUR/collefla.html,Collema flaccidum,Hreisturslembra,is
Lichens,floraislands.is/FLETTUR/rhizccon.html,Rhizocarpon petraeum,Hringflikra,is
Lichens,floraislands.is/FLETTUR/buellalb.html,Diplotomma alboatrum,Hrímdoppa,is
Lichens,floraislands.is/FLETTUR/toninros.html,Toninia rosulata,Hrímbúlga,is
Lichens,floraislands.is/FLETTUR/umbildec.html,Umbilicaria decussata,Hrímnafli,is
Lichens,floraislands.is/FLETTUR/polybthe.html,Henrica theleodes,Hrímstrympa,is
Lichens,floraislands.is/FLETTUR/megasver.html,Megaspora verrucosa,Hrímvarta,is
Lichens,floraislands.is/FLETTUR/umbilarc.html,Umbilicaria arctica,Hrossanafli,is
Lichens,floraislands.is/FLETTUR/collefur.html,Collema furfuracea,Hrukkuslembra,is
Lichens,floraislands.is/FLETTUR/steretor.html,Stereocaulon tornense,Hrúðurbreyskja,is
Lichens,floraislands.is/FLETTUR/cladophy.html,Cladonia phyllophora,Huldubikar,is
Lichens,floraislands.is/FLETTUR/baeomros.html,Dibaeis baeomyces,Hvítmæra,is
Lichens,floraislands.is/FLETTUR/brigafus.html,Brigantiaea fuscolutea,Hæðakirna,is
Lichens,floraislands.is/FLETTUR/psoropal.html,Psoroma paleaceum,Hærubrydda,is
Lichens,floraislands.is/FLETTUR/leptoalb.html,Leptochidium albociliatum,Hærutjása,is
Lichens,floraislands.is/FLETTUR/gyalegeo.html,Gyalecta geoica,Jarðfleða,is
Lichens,floraislands.is/FLETTUR/colleten.html,Enchylium tenax,Jarðslembra,is
Lichens,floraislands.is/FLETTUR/calnival.html,Caloplaca nivalis,Jöklamerla,is
Lichens,floraislands.is/FLETTUR/cladogla.html,Cladonia glacialis,Jökulkrókar,is
Lichens,floraislands.is/FLETTUR/rhizcsup.html,Rhizocarpon superficiale,Jötunflikra,is
Lichens,floraislands.is/FLETTUR/bryorcha.html,Bryoria chalybeiformis,Jötunskegg,is
Lichens,floraislands.is/FLETTUR/lecdmarg.html,Lecanora marginata,Kalktarga,is
Lichens,floraislands.is/FLETTUR/leclcarp.html,Lecidella carpathica,Karpataflíra,is
Lichens,floraislands.is/FLETTUR/miriqgar.html,Miriquidica garovaglii,Kastaníuhryðja,is
Lichens,floraislands.is/FLETTUR/verrudit.html,Verrucaria ditmarsica,Keilusverta,is
Lichens,floraislands.is/FLETTUR/protbsie.html,Protoblastenia siebenhaariana,Klappadumla,is
Lichens,floraislands.is/FLETTUR/physccae.html,Physcia caesia,Klappagráma,is
Lichens,floraislands.is/FLETTUR/lemphcla.html,Lempholemma cladodes,Klappagroppa,is
Lichens,floraislands.is/FLETTUR/phaeoend.html,Phaeophyscia endococcina,Klappamóra,is
Lichens,floraislands.is/FLETTUR/ochropar.html,Ochrolechia parella,Klappaskilma,is
Lichens,floraislands.is/FLETTUR/collegle.html,Collema glebulentum,Klappaslembra,is
Lichens,floraislands.is/FLETTUR/aspicmat.html,Aspicilia mastrucata,Klepraskorpa,is
Lichens,floraislands.is/FLETTUR/cetrahep.html,Melanelia hepatizon,Klettadumba,is
Lichens,floraislands.is/FLETTUR/xanthele.html,Rusavskia elegans,Klettaglæða,is
Lichens,floraislands.is/FLETTUR/corninor.html,Cornicularia normoerica,Klettakræða,is
Lichens,floraislands.is/FLETTUR/sphaefra.html,Sphaerophorus fragilis,Klettakrækla,is
Lichens,floraislands.is/FLETTUR/pelticol.html,Peltigera collina,Klettaskóf,is
Lichens,floraislands.is/FLETTUR/ramalsub.html,Ramalina subfarinacea,Klettastrý,is
Lichens,floraislands.is/FLETTUR/anaptcil.html,Anaptychia ciliaris,Klórengla,is
Lichens,floraislands.is/FLETTUR/koerbwim.html,Koerberiella wimmeriana,Knattstúfar,is
Lichens,floraislands.is/FLETTUR/biatocup.html,Biatora cuprea,Kopararða,is
Lichens,floraislands.is/FLETTUR/psoroten.html,Psoroma tenue var. boreale,Koparbrydda,is
Lichens,floraislands.is/FLETTUR/arthopun.html,Arthonia punctiformis,Korkríla,is
Lichens,floraislands.is/FLETTUR/pertcora.html,Pertusaria corallina,Kóralskán,is
Lichens,floraislands.is/FLETTUR/polybter.html,Sporodictyon terrestris,Kragastrympa,is
Lichens,floraislands.is/FLETTUR/schaecin.html,Schaereria cinereorufa,Krónudofra,is
Lichens,floraislands.is/FLETTUR/dermapol.html,Dermatocarpon polyphyllizum,Krumpinkorpa,is
Lichens,floraislands.is/FLETTUR/calcinna.html,Blastenia ammiospila,Kryddmerla,is
Lichens,floraislands.is/FLETTUR/lopadpez.html,Lopadium pezizoideum,Kryppluberma,is
Lichens,floraislands.is/FLETTUR/cetrachl.html,Tuckermannopsis chlorophylla,Krypplugrös,is
Lichens,floraislands.is/FLETTUR/cladmace.html,Cladonia macroceras,Kryppukrókar,is
Lichens,floraislands.is/FLETTUR/cetramur.html,Cetraria muricata,Kræða,is
Lichens,floraislands.is/FLETTUR/nephrarc.html,Nephroma arcticum,Kuldahverfa,is
Lichens,floraislands.is/FLETTUR/tephragl.html,Calvitimela aglaea,Kúfþekja,is
Lichens,floraislands.is/FLETTUR/cetrasep.html,Cetraria sepincola,Kvistagrös,is
Lichens,floraislands.is/FLETTUR/calcaesio.html,Caloplaca caesiorufella,Kvistamerla,is
Lichens,floraislands.is/FLETTUR/bryorsim.html,Bryoria simplicior,Kvistaskegg,is
Lichens,floraislands.is/FLETTUR/lecnboli.html,Lecanora boligera,Kvistatarga,is
Lichens,floraislands.is/FLETTUR/pertdact.html,Pertusaria dactylina,Kylfuskán,is
Lichens,floraislands.is/FLETTUR/pilopdov.html,Pilophorus dovrensis,Körtustubbar,is
Lichens,floraislands.is/FLETTUR/peltidid.html,Peltigera didactyla,Lambaskóf,is
Lichens,floraislands.is/FLETTUR/rhizcgeo.html,Rhizocarpon geographicum,Landfræðiflikra,is
Lichens,floraislands.is/FLETTUR/caltorno.html,Caloplaca tornoënsis,Lappamerla,is
Lichens,floraislands.is/FLETTUR/leptolic.html,Scytinium lichenoides,Larfatjása,is
Lichens,floraislands.is/FLETTUR/mycoblob.html,Bilimbia lobulata,Laufduðra,is
Lichens,floraislands.is/FLETTUR/cladoecm.html,Cladonia ecmocyna,Lautabikar,is
Lichens,floraislands.is/FLETTUR/ochrotar.html,Ochrolechia tartarea,Litunarskilma,is
Lichens,floraislands.is/FLETTUR/parmaomp.html,Parmelia omphalodes,Litunarskóf,is
Lichens,floraislands.is/FLETTUR/biatover.html,Biatora subduplex,Ljósarða,is
Lichens,floraislands.is/FLETTUR/usneasub.html,Usnea subfloridana,Ljósaskegg,is
Lichens,floraislands.is/FLETTUR/steretom.html,Stereocaulon tomentosum,Loðbreyskja,is
Lichens,floraislands.is/FLETTUR/nephrres.html,Nephroma resupinatum,Loðhverfa,is
Lichens,floraislands.is/FLETTUR/leptosat.html,Leptogium saturninum,Loðtjása,is
Lichens,floraislands.is/FLETTUR/lecnstra.html,Lecanora straminea,Lundatarga,is
Lichens,floraislands.is/FLETTUR/lecnargo.html,Lecanora argopholis,Lýsutarga,is
Lichens,floraislands.is/FLETTUR/rhizccae.html,Rhizocarpon caesium,Lækjaflikra,is
Lichens,floraislands.is/FLETTUR/placyros.html,Placynthium rosulans,Lækjaslyðra,is
Lichens,floraislands.is/FLETTUR/cetraniv.html,Flavocetraria nivalis,Maríugrös,is
Lichens,floraislands.is/FLETTUR/peltimal.html,Peltigera malacea,Mattaskóf,is
Lichens,floraislands.is/FLETTUR/cetramur.html,Cetraria muricata,Melakræða,is
Lichens,floraislands.is/FLETTUR/stereriv.html,Stereocaulon rivulorum,Melbreyskja,is
Lichens,floraislands.is/FLETTUR/cladofim.html,Cladonia fimbriata,Mélubikar,is
Lichens,floraislands.is/FLETTUR/ochrolac.html,Varicellaria lactea,Mjólkurskán,is
Lichens,floraislands.is/FLETTUR/haemaoch.html,Haematomma ochroleucum,Mjölglyrna,is
Lichens,floraislands.is/FLETTUR/calcitri.html,Caloplaca citrina,Mjölmerla,is
Lichens,floraislands.is/FLETTUR/arthralp.html,Arthroraphis alpina,Moldarskjóma,is
Lichens,floraislands.is/FLETTUR/thelemus.html,Thelenella muscorum,Mosadrafna,is
Lichens,floraislands.is/FLETTUR/mycobhyp.html,Mycobilimbia hypnorum,Mosaduðra,is
Lichens,floraislands.is/FLETTUR/gyaleulm.html,Gyalecta ulmi,Mosafleða,is
Lichens,floraislands.is/FLETTUR/lepraneg.html,Lepraria neglecta,Mosafrikja,is
Lichens,floraislands.is/FLETTUR/diplomus.html,Diploschistes muscorum,Mosaglompa,is
Lichens,floraislands.is/FLETTUR/lemphmyr.html,Lempholemma polyanthes,Mosagroppa,is
Lichens,floraislands.is/FLETTUR/polycmus.html,Polychidium muscicola,Mosakrekla,is
Lichens,floraislands.is/FLETTUR/bryoncas.html,Bryonora castanea,Mosakringla,is
Lichens,floraislands.is/FLETTUR/bryonrhy.html,Bryodina rhypariza,Mosanóra,is
Lichens,floraislands.is/FLETTUR/physcmus.html,Physconia muscigena,Mosarætla,is
Lichens,floraislands.is/FLETTUR/ochroand.html,Ochrolechia androgyna,Mosaskilma,is
Lichens,floraislands.is/FLETTUR/lecnepib.html,Lecanora epibryon,Mosatarga,is
Lichens,floraislands.is/FLETTUR/solorsac.html,Solorina saccata,Móagrýta,is
Lichens,floraislands.is/FLETTUR/sphaeglo.html,Sphaerophorus globosus,Móakrækla,is
Lichens,floraislands.is/FLETTUR/hypogaus.html,Hypogymnia austerodes,Móaþemba,is
Lichens,floraislands.is/FLETTUR/pannapez.html,Protopannaria pezizoides,Móbrydda,is
Lichens,floraislands.is/FLETTUR/cladofur.html,Cladonia furcata,Mókrókar,is
Lichens,floraislands.is/FLETTUR/cetradel.html,Cetrariella delisei,Mundagrös,is
Lichens,floraislands.is/FLETTUR/umbilhir.html,Umbilicaria hirsuta,Músanafli,is
Lichens,floraislands.is/FLETTUR/bellealp.html,Bellemerea alpina,Mynsturskræpa,is
Lichens,floraislands.is/FLETTUR/cetracuc.html,Flavocetraria cucullata,Mývatnsgrös,is
Lichens,floraislands.is/FLETTUR/epilisca.html,Epilichen scabrosus,Mærudoppa,is
Lichens,floraislands.is/FLETTUR/arthrvac.html,Arthrorhaphis vacillans,Mæruskjóma,is
Lichens,floraislands.is/FLETTUR/aspiccae.html,Aspicilia caesiocinerea,Náttskorpa,is
Lichens,floraislands.is/FLETTUR/cladocar.html,Cladonia cariosa,Netjubikar,is
Lichens,floraislands.is/FLETTUR/platigla.html,Platismatia glauca,Næfurskóf,is
Lichens,floraislands.is/FLETTUR/thamnver.html,Thamnolia vermicularis var. subuliformis,Ormagrös,is
Lichens,floraislands.is/FLETTUR/fruticae.html,Frutidella caesioatra,Perluvoð,is
Lichens,floraislands.is/FLETTUR/hypogtub.html,Hypogymnia tubulosa,Pípuþemba,is
Lichens,floraislands.is/FLETTUR/hypogvit.html,Hypogymnia vittata,Prikþemba,is
Lichens,floraislands.is/FLETTUR/mycobmic.html,Bilimbia microcarpa,Punktaduðra,is
Lichens,floraislands.is/FLETTUR/steredep.html,Stereocaulon sp. (depressum)?,Púðabreyskja,is
Lichens,floraislands.is/FLETTUR/tephrarm.html,Calvitimela armeniaca,Randþekja,is
Lichens,floraislands.is/FLETTUR/aspicsup.html,Aspicilia supertegens,Randskorpa,is
Lichens,floraislands.is/FLETTUR/cladmaci.html,Cladonia macilenta,Rauðbroddar,is
Lichens,floraislands.is/FLETTUR/cladosul.html,Cladonia sulphurina,Raufarbikar,is
Lichens,floraislands.is/FLETTUR/sporates.html,Sporastatia testudinea,Rákarein,is
Lichens,floraislands.is/FLETTUR/verruceu.html,Verrucaria ceuthocarpa,Reitsverta,is
Lichens,floraislands.is/FLETTUR/staurare.html,Staurothele areolata,Reitvarta,is
Lichens,floraislands.is/FLETTUR/xylogope.html,Xylographa opegraphella,Rekasprekla,is
Lichens,floraislands.is/FLETTUR/xanthpol.html,Polycauliana polycarpa,Reyniglæða,is
Lichens,floraislands.is/FLETTUR/psoradec.html,Psora decipiens,Roðaslitra,is
Lichens,floraislands.is/FLETTUR/rinomnia.html,Rinodina mniaraea,Rústadyrgja,is
Lichens,floraislands.is/FLETTUR/porpifla.html,Porpidia flavicunda,Ryðkarta,is
Lichens,floraislands.is/FLETTUR/calcrenu.html,Blastenia crenularia,Ryðmerla,is
Lichens,floraislands.is/FLETTUR/staurclo.html,Staurothele clopima,Ryðvarta,is
Lichens,floraislands.is/FLETTUR/cetramur.html,Cetraria muricata,Sandkræða,is
Lichens,floraislands.is/FLETTUR/umbiltor.html,Umbilicaria torrefacta,Sáldnafli,is
Lichens,floraislands.is/FLETTUR/psilolep.html,Psilolechia leprosa,Sáldurmuska,is
Lichens,floraislands.is/FLETTUR/cladoste.html,Cladonia strepsilis,Seltulauf,is
Lichens,floraislands.is/FLETTUR/lecnheli.html,Lecanora helicopis,Seltutarga,is
Lichens,floraislands.is/FLETTUR/arthogle.html,Arthonia glebosa,Setríla,is
Lichens,floraislands.is/FLETTUR/calcaste.html,Pachypeltis castellana,Seyrumerla,is
Lichens,floraislands.is/FLETTUR/buellins.html,Buellia insignis,Sinudoppa,is
Lichens,floraislands.is/FLETTUR/pertcori.html,Pertusaria coriacea,Sinuskán,is
Lichens,floraislands.is/FLETTUR/calscopu.html,Athallia scopularis,Skarfamerla,is
Lichens,floraislands.is/FLETTUR/cladobor.html,Cladonia borealis,Skarlatbikar,is
Lichens,floraislands.is/FLETTUR/cladoflo.html,Cladonia floerkeana,Skartbikar,is
Lichens,floraislands.is/FLETTUR/umbilcyl.html,Umbilicaria cylindrica,Skeggnafli,is
Lichens,floraislands.is/FLETTUR/placogel.html,Placopsis gelida,Skeljaskóf,is
Lichens,floraislands.is/FLETTUR/rhexorhe.html,Sagiolechia rhexoblephara,Skerðirönd,is
Lichens,floraislands.is/FLETTUR/alectoch.html,Alectoria ochroleuca,Skollakræða,is
Lichens,floraislands.is/FLETTUR/candecor.html,Candelariella coralliza,Skorpuglæta,is
Lichens,floraislands.is/FLETTUR/cladosuc.html,Cladonia subcervicornis,Skorulauf,is
Lichens,floraislands.is/FLETTUR/japewsub.html,Japewia subaurifera,Skrámuklúka,is
Lichens,floraislands.is/FLETTUR/gyalifri.html,Gyalidea fritzei,Skuggafleða,is
Lichens,floraislands.is/FLETTUR/solorsac.html,Solorina saccata,Skútagrýta,is
Lichens,floraislands.is/FLETTUR/lecdtess.html,Lecidea tesselata,Skyrsnurða,is
Lichens,floraislands.is/FLETTUR/candepla.html,Candelariella placodizans,Sliturglæta,is
Lichens,floraislands.is/FLETTUR/vesteela.html,Vestergrenopsis elaeina,Snepaglypja,is
Lichens,floraislands.is/FLETTUR/pertocul.html,Pertusaria oculata,Snepaskán,is
Lichens,floraislands.is/FLETTUR/parmasax.html,Parmelia saxatilis,Snepaskóf,is
Lichens,floraislands.is/FLETTUR/scoliumb.html,Scoliciosporum umbrinum,Snúingelgja,is
Lichens,floraislands.is/FLETTUR/cladmaph.html,Cladonia macrophyllodes,Snæbikar,is
Lichens,floraislands.is/FLETTUR/buellpap.html,Buellia papillata,Snædoppa,is
Lichens,floraislands.is/FLETTUR/porpispe.html,Porpidia speirea,Snækarta,is
Lichens,floraislands.is/FLETTUR/brodooro.html,Brodoa oroarctica,Snæþemba,is
Lichens,floraislands.is/FLETTUR/immerath.html,Immersaria athroocarpa,Sokkinsnurða,is
Lichens,floraislands.is/FLETTUR/lithgtes.html,Lithographa tesserata,Sortuvör,is
Lichens,floraislands.is/FLETTUR/catilcon.html,Catillaria contristans,Sótaglyðra,is
Lichens,floraislands.is/FLETTUR/cystoebe.html,Cystocoleus ebeneus,Sótlýja,is
Lichens,floraislands.is/FLETTUR/lecdoliv.html,Lecidea olivascens,Sótsnurða,is
Lichens,floraislands.is/FLETTUR/sterespa.html,Stereocaulon spathuliferum,Spaðabreyskja,is
Lichens,floraislands.is/FLETTUR/cladocon.html,Cladonia coniocraea,Sprekbroddar,is
Lichens,floraislands.is/FLETTUR/lecnmura.html,Protoparmeliopsis muralis,Spörvatarga,is
Lichens,floraislands.is/FLETTUR/cataplac.html,Placidium lachneum,Stallapíra,is
Lichens,floraislands.is/FLETTUR/calholoc.html,Athallia holocarpa,Steinmerla,is
Lichens,floraislands.is/FLETTUR/lecdlith.html,Lecidea lithophila,Steinsnurða,is
Lichens,floraislands.is/FLETTUR/candeaur.html,Candelariella aurella,Stéttaglæta,is
Lichens,floraislands.is/FLETTUR/lecnflot.html,Lecanora flotoviana,Stéttartarga,is
Lichens,floraislands.is/FLETTUR/lecnzost.html,Lecanora zosterae,Stikiltarga,is
Lichens,floraislands.is/FLETTUR/physcste.html,Physcia stellaris,Stjörnugráma,is
Lichens,floraislands.is/FLETTUR/physcter.html,Physcia tenellasubsp. marina,Strandgráma,is
Lichens,floraislands.is/FLETTUR/nephrlae.html,Nephroma laevigatum,Strandhverfa,is
Lichens,floraislands.is/FLETTUR/cladoran.html,Cladonia rangiformis,Strandkrókar,is
Lichens,floraislands.is/FLETTUR/calverru.html,Polycauliana verruculifera,Strandmerla,is
Lichens,floraislands.is/FLETTUR/phaeoorb.html,Phaeophyscia orbicularis,Strandmóra,is
Lichens,floraislands.is/FLETTUR/lecnacto.html,Lecanora actophila,Strandtarga,is
Lichens,floraislands.is/FLETTUR/toninsqs.html,Toninia thiospora,Strengbúlga,is
Lichens,floraislands.is/FLETTUR/endocpul.html,Endocarpon pulvinatum,Strimlaflaga,is
Lichens,floraislands.is/FLETTUR/cladocri.html,Cladonia crispata,Stríðbikar,is
Lichens,floraislands.is/FLETTUR/phaeocon.html,Phaeophyscia constipata,Strípamóra,is
Lichens,floraislands.is/FLETTUR/porpicru.html,Porpidia crustulata,Strjálkarta,is
Lichens,floraislands.is/FLETTUR/lecndisp.html,Lecanora dispersa,Strjáltarga,is
Lichens,floraislands.is/FLETTUR/cladosuu.html,Cladonia subulata,Stúfbikar,is
Lichens,floraislands.is/FLETTUR/pannapra.html,Fuscopannaria praetermissa,Stúflurfa,is
Lichens,floraislands.is/FLETTUR/alectnig.html,Alectoria nigricans,Surtarkræða,is
Lichens,floraislands.is/FLETTUR/solorspo.html,Solorina spongiosa,Svampgrýta,is
Lichens,floraislands.is/FLETTUR/schadfec.html,Schadonia fecunda,Svarðdella,is
Lichens,floraislands.is/FLETTUR/leclwulf.html,Lecidella wulfenii,Svarðflíra,is
Lichens,floraislands.is/FLETTUR/cladosym.html,Cladonia symphycarpa,Svarðlauf,is
Lichens,floraislands.is/FLETTUR/catapcin.html,Catapyrenium cinereum,Svarðpíra,is
Lichens,floraislands.is/FLETTUR/thromepi.html,Thrombium epigaeum,Svarðskjóða,is
Lichens,floraislands.is/FLETTUR/lecdlimo.html,Protomicarea limosa,Svarðsnurða,is
Lichens,floraislands.is/FLETTUR/toninsed.html,Toninia sedifolia,Syllubúlga,is
Lichens,floraislands.is/FLETTUR/psorarub.html,Psora rubiformis,Sylluslitra,is
Lichens,floraislands.is/FLETTUR/calmarin.html,Flavoplaca marina,Sæmerla,is
Lichens,floraislands.is/FLETTUR/gyalejen.html,Gyalecta jenensis,Takkafleða,is
Lichens,floraislands.is/FLETTUR/cladocan.html,Cladonia carneola,Tannbikar,is
Lichens,floraislands.is/FLETTUR/cladocer.html,Cladonia cervicornis,Tildurbikar,is
Lichens,floraislands.is/FLETTUR/umbilapr.html,Umbilicaria aprina,Tindanafli,is
Lichens,floraislands.is/FLETTUR/sporapol.html,Sporastatia polyspora,Tíglarein,is
Lichens,floraislands.is/FLETTUR/schaefus.html,Schaereria fuscocinerea,Tíguldofra,is
Lichens,floraislands.is/FLETTUR/caltirol.html,Parvoplaca tiroliensis,Tírólamerla,is
